world_seed,year,branch_id,branch_name,risk_group,structural_six_year_closure_prob,neutral_annual_hazard,customer_pressure,deposit_pressure,transaction_pressure,credit_pressure,cost_pressure,digital_substitution,network_overlap,operational_pressure,local_shock_flag,local_shock_magnitude,macro_growth_factor,credit_cycle_factor,financial_stress_factor,digitalization_factor,systemic_shock,systemic_shock_flag,closure_pressure,closures_before_draw,saturation_multiplier,annual_closure_probability,closure_draw,closed_this_year,closure_reason,branch_status
3165889979,2021,001,Treinta y Tres,A_CORE,6e-05,1.0000250009190026e-05,-0.21116471413766233,0.08711064439421531,0.12428202266809896,-0.3494017425615793,-0.21350671449718628,-0.3936223501944456,0.17687956191814486,0.05300723668360896,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.11544161892731095,0,1.0,9.202655907331731e-06,0.841408297372481,False,,OPEN
3165889979,2021,002,Vergara,D_VULNERABLE,0.075,0.012909537991917963,0.07594759710388171,0.4670976603619489,0.24582543282163766,0.6332002647206407,-0.05919507763010004,-0.3054122848369746,0.4371405125633388,0.41750780641615626,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.19946589990022465,0,1.0,0.01490328808286262,0.43132374080498637,False,,OPEN
3165889979,2021,003,José Pedro Varela,C_STANDARD,0.028,0.00472206159867683,0.24103662131800638,-0.19404071594023947,0.2763370197952203,-0.648958224317331,-0.13740497386763356,0.4595576637175339,-0.466094076139731,0.413001224994331,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.009511486453872963,0,1.0,0.004689834121914644,0.25736807784030724,False,,OPEN
3165889979,2021,004,La Charqueada,D_VULNERABLE,0.095,0.01649909655059567,0.9130297005950236,0.8043059441057062,0.5291779964473149,-0.36863368075976277,0.4210296990343964,-0.48957258265364434,-0.2126683435828564,-0.12355253263224941,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.2602627860433287,0,1.0,0.019899504478634575,0.7114913429730225,False,,OPEN
3165889979,2021,005,Melo,B_STRATEGIC,0.006,0.0010025092058050245,0.5590065972984963,0.003315454287071057,0.5462489434567188,0.009084584207468646,0.17244798729824068,-0.271174307457791,-0.12109965519815308,-0.0052868566758075,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.1477735334127134,0,1.0,0.001115054192713513,0.13597440407901817,False,,OPEN
3165889979,2021,006,Cerro Chato,D_VULNERABLE,0.09,0.015595556519907738,0.8714174134980976,0.907715487660326,0.27322002053255323,-0.024635127762753006,1.1116608755496442,-0.08005641356385973,0.23469772623714208,-0.6972742630927056,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.4146306307519975,0,1.0,0.021020961138487768,0.8220772694496606,False,,OPEN
3165889979,2021,007,Santa Clara de Olimar,D_VULNERABLE,0.12,0.021080201746559446,0.2893668944422983,0.5672132844858956,-0.32989628879092714,1.1320879951785057,0.08850036948925133,0.24002694008200565,0.9225795579223495,0.475307171706721,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.33797692011638814,0,1.0,0.026887935098045948,0.7416190756343624,False,,OPEN
3165889979,2021,008,Rocha,B_STRATEGIC,0.011,0.0018417930403104021,-0.24090666748185013,-0.7478722857572057,-0.2592626426067848,-0.09182280882977187,-0.5702064191570364,0.6512147416991786,-0.3349023579795569,0.1371338676392198,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.2342718372957174,0,1.0,0.0015559150866441657,0.775637681485663,False,,OPEN
3165889979,2021,009,Chuy,D_VULNERABLE,0.085,0.014696144149711432,-0.22174530059291483,0.11856655443301463,-0.8465105232334202,0.4261438235240646,-0.3181026364812322,-0.28982294469767345,0.6858294634455144,0.1856063829033983,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.13782967164356735,0,1.0,0.013307766245662137,0.438464184418189,False,,OPEN
3165889979,2021,010,Río Branco,C_STANDARD,0.045,0.007644619866971847,0.24917642948957885,0.0652663050531648,0.06866121291060226,0.2746648119587246,-0.6452715333983521,0.6222211274314022,0.687175936587501,0.6654354019409227,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.1568139700141775,0,1.0,0.008558356494934681,0.032570899543553966,False,,OPEN
3165889979,2021,011,Aceguá,D_VULNERABLE,0.1,0.01740680614731016,0.222325884301054,-0.365030517390628,0.08058784093793107,0.5325438484471463,0.27638006442994684,0.3420213305868071,0.21782001796386438,0.3029642454736814,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.1672201538473199,0,1.0,0.019633941905618787,0.8692697581057772,False,,OPEN
3165889979,2021,012,Minas,B_STRATEGIC,0.012,0.002010073962457337,0.4434755792880355,-0.48411841647531306,0.3591799925621334,-0.6989296797162512,-0.4024928875320605,0.4621412953600154,0.030218060489991594,0.15033558123774857,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.029804565495923342,0,1.0,0.001967398735715432,0.8290638405427657,False,,OPEN
3165889979,2021,013,Maldonado,B_STRATEGIC,0.006,0.0010025092058050245,-0.6505289327337278,0.10998641489063701,0.04255491033547344,-0.5323549864503624,-0.06127884623347905,-0.905527581471651,0.734226923445832,0.19141854677977738,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.19830950909518386,0,1.0,0.0008691176446425475,0.9573963666668068,False,,OPEN
3165889979,2021,014,Piriápolis,D_VULNERABLE,0.11,0.01923490498096092,0.29754994146253205,-0.38352228290334484,0.3212449635711746,0.12055997440483125,0.7182356684686517,0.1931524177933841,0.35493773318608984,-0.26438948719315514,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.18705728821402928,0,1.0,0.022008040058571793,0.8090568598725207,False,,OPEN
3165889979,2021,015,Punta del Este,B_STRATEGIC,0.01,0.0016736538523104416,0.38405404807226085,-0.19469144510116498,-0.022383062981728985,-0.29055285331766567,0.33924476733343706,-0.6529610021020982,-0.02930697415628608,0.42155897478187354,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.022386512149777608,0,1.0,0.001646893659863318,0.9955098851405996,False,,OPEN
3165889979,2021,016,La Paloma,D_VULNERABLE,0.095,0.01649909655059567,0.3758235259978955,0.4367349858192855,0.17680441316618517,0.8856287088195149,-0.02307837627896006,0.529729742027812,0.3244410345176898,0.3960942463960083,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.35387399573017486,0,1.0,0.02128696475031718,0.038454814704997786,False,,OPEN
3165889979,2021,017,Montevideo Centro,A_CORE,0.0015,0.00025015639338155093,-0.48352116632660314,-0.1333378993743406,-0.3797521083511179,0.5320242591954507,0.024223337489814534,-0.20939312239172475,0.2589765068036043,-0.04398748177018219,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.10952742451222518,0,1.0,0.000231186917537103,0.509083157519898,False,,OPEN
3165889979,2021,018,Pando,C_STANDARD,0.05,0.008512444610847103,0.45278620857037444,0.21855619100872142,0.37629633062917733,-0.47752799265657886,0.31855744497831434,-0.04409329400459236,0.7362980653489263,-0.1118441619762113,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,0.18498767137929137,0,1.0,0.009725198377833932,0.9577649842163342,False,,OPEN
3165889979,2021,019,WTC,B_STRATEGIC,0.009,0.001505656136097322,0.29669898344898366,-0.36849769655673315,0.5059250595114237,0.05145987139235987,-0.2662383609555602,-0.4978773797342919,0.41733906079954725,-0.7495201749631967,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.04742503150291079,0,1.0,0.0014551118220891162,0.4553412135125381,False,,OPEN
3165889979,2021,020,Canelones,B_STRATEGIC,0.01,0.0016736538523104416,-0.315320751422632,-0.47222574753552227,-0.6408547460165477,-0.8879329985802314,0.1879993912995012,0.15417394215740476,0.18238814828443028,-0.3676875720726271,False,0.0,0.1986624886642959,0.1218186743624274,-0.1376231909143186,-0.034219267933901,0.0,False,-0.3071155995407564,0,1.0,0.0013416308688301625,0.6528185092528725,False,,OPEN
