customer_id,activity_intensity,digital_preference,cash_preference,spending_propensity,transfer_preference,liquidity_buffer,recurring_behavior,external_bank_affinity,financial_volatility,business_operating_intensity,business_seasonality
C0000015,0.849778538382809,0.08725454942496501,0.6667612213994258,0.3905263398997952,0.5187966550615385,1.0124530429380945,0.38933901309840546,0.7034346857442724,0.6364178674817315,1.0,0.0
C0000097,1.316054622801004,0.44091674491734417,0.3659069483882654,0.5672267248170632,0.6616834051998374,1.0064036821213485,0.5207447712531732,0.6402117376199912,0.47995974861957313,1.0,0.0
C0000178,1.22919999737451,0.8426892692589003,0.09408868939619117,0.3016021796268449,0.7943296477364714,0.6860491490219361,0.45321336091049574,0.4227554271717899,0.23147642669563998,1.0,0.0
C0000192,1.1149665513413738,0.21848839194137906,0.28853566346796894,0.5494427923992172,0.24632519927713287,0.5762281569630026,0.773226044644658,0.46805538389770096,0.7109184047584591,1.0,0.0
C0000229,0.8220171250311283,0.22296612493977355,0.40016008337678827,0.07687675367681499,0.5446762139200256,1.276431012725874,0.7013866384343673,0.34920519015974344,2.126693089969844,1.0,0.0
C0000253,1.170876751470891,0.43564094216234106,0.17635853233933038,0.6004892210469541,0.9117860827790792,1.0853789562830807,0.4392957187784196,0.6928298418346625,0.7122521851546367,1.0,0.0
C0000329,1.5949693995888032,0.19314001781956378,0.2649529050205719,0.3084569778317313,0.5546129458400825,0.7810126549564532,0.8231185491357943,0.700225364585964,0.962079591886175,1.0,0.0
C0000390,1.4869004735350824,0.4984091823955915,0.28547881365724653,0.4744482317448529,0.7036263692516305,0.5831124480083866,0.5901524147038332,0.571221082345242,0.7149167249056133,1.0,0.0
C0000432,0.5987727401858809,0.20261769910556163,0.5802451716542575,0.5037067067902138,0.11636735408392192,1.5483291933922059,0.5563662264981989,0.18654567457408863,0.785260879143723,1.0,0.0
C0000433,1.172744668468743,0.1403059569465155,0.5738497033098906,0.4709174290719191,0.287984903024522,0.5046469753146363,0.7077451052429254,0.5027864930771762,1.7056895111764956,1.0,0.0
C0000475,1.0982350884323708,0.11734114851956139,0.9735271653195489,0.44672552484465927,0.3604649386682592,1.034354673119077,0.8106156166611952,0.29866434257577257,0.8651624340288226,1.0,0.0
C0000478,0.8293409907943973,0.4741194923179011,0.3520272378495387,0.40518836603628583,0.6285547293242222,0.9023780527466845,0.6426768484988173,0.9270711940131972,0.6914097545189185,1.0,0.0
C0000497,1.3270273621443869,0.1473450953468865,0.38687999742530677,0.13692820852076643,0.7886078171500431,0.9845294838307983,0.4854260621947321,0.8988628508203038,2.5,1.6544836850501836,1.6030995757475301
C0000551,1.5000215725495933,0.4502906929763422,0.18717624954819506,0.6385126572357046,0.5493179779460542,1.2429029223701253,0.682755527601342,0.13373406865544776,1.7620051993067656,1.4988301836931377,1.0837747264328992
C0000556,1.5810063183509033,0.5870228193481238,0.1047857876405975,0.5083483327019728,0.72049674117193,0.879841775176015,0.4634729955657651,0.627214763513873,1.2642946875930647,1.0,0.0
C0000563,1.640128190752951,0.7182365212979415,0.4798795757207193,0.4806625632375552,0.7031410314670365,1.5574689780266224,0.32850156613775866,0.44657059419654127,0.7043967386254036,1.0,0.0
C0000594,2.1757118073159916,0.8028184553492743,0.04683182926973213,0.8496189032304929,0.7883222197925156,0.7352024331970343,0.5373190509486873,0.6205453209600146,0.7783588311458015,1.0,0.0
C0000607,1.0969004756107668,0.7204617226707862,0.0810818216766215,0.7125929447604011,0.55172822412445,0.5445932788872634,0.37400722464430664,0.3097231537018611,0.6505872201135967,1.0,0.0
C0000669,1.4153735652871755,0.2081289696461079,0.5766676476452772,0.42984133241115896,0.19025594267653803,0.9148588108646643,0.19513701935478944,0.19900918322505587,0.7714048395914462,1.0,0.0
C0000685,1.3425720811023247,0.5599589499052767,0.3806690487269409,0.371394944412269,0.5670602535759739,1.5505408841693926,0.22402665716065875,0.38746449593167254,0.706828861646471,1.0,0.0
C0000690,1.656841277342146,0.08809842648633037,0.7358377259147211,0.5923664590184174,0.25592752124962165,1.436459328295825,0.24358848822078957,0.5147899344328254,0.686236283792382,1.0,0.0
C0000720,1.4321896682516926,0.39494938303134924,0.396165147219275,0.5293817987428945,0.8329228891431315,0.6328320734022707,0.6052387813561001,0.8277650584037913,0.7485351990194131,1.0,0.0
C0000745,1.6671827294031543,0.16817605375690522,0.732387578858801,0.5694464791755349,0.4127252436603802,0.9866916128616556,0.7898099018712136,0.12416555421358808,0.6818842238854622,1.0,0.0
C0000755,0.8039583905676314,0.5985002841279073,0.36224122855969587,0.22574873306167226,0.7872338626997739,0.6533697216583987,0.25054404215924314,0.5661652495430137,0.5693030697927879,1.0,0.0
